name,description,archetype,variant_label,timeframe_label,session_label,strategy_family,direction_mode,direction_role,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
xauusd_volatility_breakout__5m_overlap__exit_fastfail,XAUUSD-tuned volatility breakout [5m_overlap] with fast-fail exits,entry_exit_family,5m_overlap,5m,overlap,volatility_breakout,long_only,long_leg,956.99505,8,62.50000,5.19245,0.08530,5.35258,119.62438,0.48416,1.38724,11.21872,237.05226,-76.08874,3.11547,8.12500,trailing_stop,62.50000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,587.27152,trend_up_vol_mid,orderly_trend,-30.44535,37.50000,0.97009,0.05184,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": 316.9769261004051, ""trend_flat_vol_mid"": 83.19195655470581, ""trend_up_vol_high"": 587.2715196438816, ""trend_up_vol_mid"": -30.44535190142312}","{""trend_flat_vol_high"": 2.653830057842252, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_high"": 999.0, ""trend_up_vol_mid"": 0.16824841821145292}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_mid"": 50.0}",,1,-87.07000,13.23000,short,-100.30000,500,961.18370,-147.43139,2147.89026,0.13184,0.34078,8.20000,2,0.00000,501.99422,243.58922,999.00000,5.07539,326.85380,508.63926,999.00000,1,38.31004,1.64095,3,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_trend,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [5m_overlap] with trend-runner exits,entry_exit_family,5m_overlap,5m,overlap,volatility_breakout,long_only,long_leg,502.53459,8,62.50000,3.68348,0.12154,5.34940,62.81682,0.39699,0.94792,4.13475,137.96088,-62.42327,2.21009,13.25000,trailing_stop,87.50000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,264.48149,trend_up_vol_mid,orderly_trend,8.75124,37.50000,1.00000,0.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": 264.4814935710172, ""trend_flat_vol_mid"": 42.59548873197761, ""trend_up_vol_high"": 186.7063716195533, ""trend_up_vol_mid"": 8.751237720533894}","{""trend_flat_vol_high"": 2.7554170841207712, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_high"": 999.0, ""trend_up_vol_mid"": 1.2390793786923326}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_mid"": 50.0}",,1,-87.07000,13.23000,short,-100.30000,500,460.58025,-134.17465,1221.47850,0.09629,0.26194,14.00000,2,0.00000,254.96571,216.44159,999.00000,4.62119,-32.71492,415.14739,999.00000,1,77.50663,2.29673,3,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_trend_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_trend_5m_overlap_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_fastfail,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [5m_overlap] with fast-fail exits,entry_exit_family,5m_overlap,5m,overlap,volatility_breakout,long_only,long_leg,956.99505,8,62.50000,5.19245,0.08530,5.35258,119.62438,0.48416,1.38724,11.21872,237.05226,-76.08874,3.11547,8.12500,trailing_stop,62.50000,1,0.00000,0.00000,trend_up_vol_high,trend_expansion,587.27152,trend_up_vol_mid,orderly_trend,-30.44535,37.50000,0.97009,0.05184,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_mid"": 1, ""trend_up_vol_high"": 2, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": 316.9769261004051, ""trend_flat_vol_mid"": 83.19195655470581, ""trend_up_vol_high"": 587.2715196438816, ""trend_up_vol_mid"": -30.44535190142312}","{""trend_flat_vol_high"": 2.653830057842252, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_high"": 999.0, ""trend_up_vol_mid"": 0.16824841821145292}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_high"": 100.0, ""trend_up_vol_mid"": 50.0}",,1,-87.07000,13.23000,short,-100.30000,500,961.18370,-147.43139,2147.89026,0.13184,0.34078,8.20000,2,0.00000,501.99422,243.58922,999.00000,5.07539,326.85380,508.63926,999.00000,1,38.31004,1.64095,3,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_analysis.txt
xauusd_short_breakdown__5m_overlap__exit_trend,XAUUSD short breakdown continuation [5m_overlap] with trend-runner exits,entry_exit_family,5m_overlap,5m,overlap,xauusd_short_breakdown__5m_overlap__exit_trend,short_only,short_leg,27.50409,21,33.33333,1.01722,0.51986,14.05921,1.30972,0.00593,0.00836,0.05291,232.15880,-114.11482,2.03443,11.09524,trailing_stop,47.61905,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,339.27564,trend_down_vol_high,trend_expansion,-362.13022,38.09524,0.51091,1.06736,"{""trend_down_vol_high"": 5, ""trend_down_vol_mid"": 2, ""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 8, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 4}","{""trend_down_vol_high"": -362.1302227653158, ""trend_down_vol_mid"": -243.13904012041093, ""trend_flat_vol_high"": -11.030296198667019, ""trend_flat_vol_mid"": 280.62664441962113, ""trend_up_vol_low"": 23.9013633213278, ""trend_up_vol_mid"": 339.2756446208555}","{""trend_down_vol_high"": 0.40275796656340573, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 1.5257168507325385, ""trend_up_vol_low"": 999.0, ""trend_up_vol_mid"": 2.668820566130007}","{""trend_down_vol_high"": 40.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 37.5, ""trend_up_vol_low"": 100.0, ""trend_up_vol_mid"": 25.0}",,1,-87.07000,13.23000,short,-100.30000,500,38.92703,-1454.40557,1848.99759,0.82890,1.73125,49.00000,2,0.00000,-332.81830,119.06418,0.54389,1.76542,304.26687,-121.02690,0.83207,5,-155.73588,0.61707,4,artifacts\research\xauusd\candidates\xauusd_short_breakdown__5m_overlap__exit_trend_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_short_breakdown__5m_overlap__exit_trend_5m_overlap_symbol_candidate_analysis.txt
xauusd_short_breakdown__5m_overlap__exit_fastfail,XAUUSD short breakdown continuation [5m_overlap] with fast-fail exits,entry_exit_family,5m_overlap,5m,overlap,xauusd_short_breakdown__5m_overlap__exit_fastfail,short_only,short_leg,-655.96832,21,23.80952,0.62045,0.92632,14.05699,-31.23659,-0.15667,-0.20670,-0.70814,214.46125,-108.01716,1.98544,7.09524,trailing_stop,33.33333,1,0.00000,0.00000,trend_up_vol_low,orderly_trend,-5.69606,trend_up_vol_mid,orderly_trend,-270.67129,38.09524,0.00000,999.00000,"{""trend_down_vol_high"": 5, ""trend_down_vol_mid"": 2, ""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 8, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 4}","{""trend_down_vol_high"": -59.10386159564054, ""trend_down_vol_mid"": -243.13904012041093, ""trend_flat_vol_high"": -11.030296198667019, ""trend_flat_vol_mid"": -66.32777427465355, ""trend_up_vol_low"": -5.696061495243628, ""trend_up_vol_mid"": -270.6712857207496}","{""trend_down_vol_high"": 0.9195809652366954, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 0.8566782240606938, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 40.0, ""trend_down_vol_mid"": 0.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_mid"": 37.5, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,-702.32239,-2004.34250,906.56747,1.13726,2.09789,76.40000,2,0.00000,-325.08142,-172.59812,0.57851,0.39965,148.43623,-663.67968,0.13632,5,-140.72486,0.58104,4,artifacts\research\xauusd\candidates\xauusd_short_breakdown__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_short_breakdown__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_analysis.txt
xauusd_vwap_reclaim__5m_overlap__exit_trend,XAUUSD VWAP reclaim after oversold washout [5m_overlap] with trend-runner exits,entry_exit_family,5m_overlap,5m,overlap,xauusd_vwap_reclaim__5m_overlap__exit_trend,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__5m_overlap__exit_trend_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__5m_overlap__exit_trend_5m_overlap_symbol_candidate_analysis.txt
xauusd_vwap_reclaim__5m_overlap__exit_fastfail,XAUUSD VWAP reclaim after oversold washout [5m_overlap] with fast-fail exits,entry_exit_family,5m_overlap,5m,overlap,xauusd_vwap_reclaim__5m_overlap__exit_fastfail,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__5m_overlap__exit_fastfail_5m_overlap_symbol_candidate_analysis.txt
trend__15m_europe,EMA trend continuation [15m_europe],single,15m_europe,15m,europe,trend,both,combined,423.47458,8,25.00000,1.42928,1.09916,5.37837,52.93432,0.09510,0.26718,0.38527,704.97609,-164.41293,4.28784,49.50000,trailing_stop,37.50000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,1057.57829,trend_up_vol_high,trend_expansion,-645.62747,50.00000,0.62348,0.61048,"{""trend_up_vol_high"": 3, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 4}","{""trend_up_vol_high"": -645.6274661395029, ""trend_up_vol_low"": 11.523755014565658, ""trend_up_vol_mid"": 1057.5782880239321}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 999.0, ""trend_up_vol_mid"": 4.10276622838045}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 100.0, ""trend_up_vol_mid"": 25.0}",,1,-87.07000,13.23000,short,-100.30000,500,348.36597,-1564.74948,3275.75681,0.79964,1.57167,39.40000,2,0.00000,-322.81373,-98.90855,0.00000,0.67678,-868.23964,-224.09236,0.00000,1,-277.04844,0.00000,2,artifacts\research\xauusd\candidates\trend__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__15m_europe_15m_europe_symbol_candidate_analysis.txt
momentum__15m_europe,Momentum confirmation [15m_europe],single,15m_europe,15m,europe,momentum,both,combined,1682.33133,4,25.00000,4.39958,1.08480,2.79426,420.58283,0.35766,2.14171,1.55082,2177.19617,-164.95495,13.19873,199.25000,stop_loss,25.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,2177.19617,trend_flat_vol_mid,orderly_range,-494.86484,75.00000,0.81480,0.22729,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 3}","{""trend_flat_vol_high"": 2177.196170426719, ""trend_flat_vol_mid"": -494.8648381529673}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_mid"": 0.0}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,1682.33133,-958.66792,6290.03081,0.47807,0.95867,33.00000,2,0.00000,10.85513,191.02406,499.53020,1.42333,-253.30714,-335.24429,0.06041,2,173.59298,1.36862,3,artifacts\research\xauusd\candidates\momentum__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\momentum__15m_europe_15m_europe_symbol_candidate_analysis.txt
mean_reversion__15m_europe,Intraday mean reversion [15m_europe],single,15m_europe,15m,europe,mean_reversion,both,combined,-963.00288,6,16.66667,0.00448,0.97450,3.91380,-160.50048,-1.07098,-0.69476,-0.98820,4.33489,-193.46755,0.02241,4.50000,structure_exit,66.66667,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-72.64172,trend_down_vol_high,trend_expansion,-651.66060,50.00000,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_flat_vol_high"": 1, ""trend_up_vol_high"": 2}","{""trend_down_vol_high"": -651.6605953419477, ""trend_flat_vol_high"": -72.6417213327679, ""trend_up_vol_high"": -238.7005670190084}","{""trend_down_vol_high"": 0.006608104065571092, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}","{""trend_down_vol_high"": 33.33333333333333, ""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,-963.00288,-1540.03008,-468.38765,0.96300,1.54003,100.00000,2,0.00000,-190.42549,-46.10763,0.00000,499.50000,-728.63720,-238.70057,0.00000,2,4.33489,999.00000,1,artifacts\research\xauusd\candidates\mean_reversion__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\mean_reversion__15m_europe_15m_europe_symbol_candidate_analysis.txt
volatility_breakout__15m_europe,Generic volatility breakout [15m_europe],single,15m_europe,15m,europe,volatility_breakout,long_only,long_leg,2100.61226,2,50.00000,28.42890,0.66652,1.36522,1050.30613,0.65905,13.71445,3.15161,2177.19617,-76.58391,28.42890,388.00000,signal_exit,50.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,2177.19617,trend_up_vol_mid,orderly_trend,-76.58391,50.00000,0.96602,0.03518,"{""trend_flat_vol_high"": 1, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": 2177.196170426719, ""trend_up_vol_mid"": -76.58390973477202}","{""trend_flat_vol_high"": 999.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 100.0, ""trend_up_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,2100.61226,-153.16782,4354.39234,0.07495,0.15317,26.40000,2,0.00000,178.47727,-1.13270,499.50000,0.00000,0.00000,0.00000,0.00000,0,-2.26540,0.00000,1,artifacts\research\xauusd\candidates\volatility_breakout__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\volatility_breakout__15m_europe_15m_europe_symbol_candidate_analysis.txt
opening_range_breakout__15m_europe,Opening range breakout [15m_europe],single,15m_europe,15m,europe,opening_range_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\opening_range_breakout__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\opening_range_breakout__15m_europe_15m_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout__15m_europe,XAUUSD-tuned volatility breakout [15m_europe],single,15m_europe,15m,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout__15m_europe_15m_europe_symbol_candidate_analysis.txt
xauusd_volatility_breakout_cross_tailwind__15m_europe,XAUUSD-tuned volatility breakout with cross-asset gold tailwind confirmation [15m_europe],single,15m_europe,15m,europe,volatility_breakout,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_volatility_breakout_cross_tailwind__15m_europe_15m_europe_symbol_candidate_analysis.txt
xauusd_short_breakdown__15m_europe,XAUUSD short breakdown continuation [15m_europe],single,15m_europe,15m,europe,xauusd_short_breakdown,short_only,short_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_short_breakdown__15m_europe_15m_europe_symbol_candidate_analysis.txt
xauusd_vwap_reclaim__15m_europe,XAUUSD VWAP reclaim after oversold washout [15m_europe],single,15m_europe,15m,europe,xauusd_vwap_reclaim,long_only,long_leg,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-87.07000,13.23000,short,-100.30000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_europe_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\xauusd_vwap_reclaim__15m_europe_15m_europe_symbol_candidate_analysis.txt
trend__15m_europe__exit_trend,EMA trend continuation [15m_europe] with trend-runner exits,entry_exit_family,15m_europe,15m,europe,trend__15m_europe__exit_trend,both,combined,401.67647,8,12.50000,1.40299,1.12096,5.37821,50.20956,0.09016,0.27367,0.35833,1398.42842,-142.39314,9.82090,50.12500,trailing_stop,50.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,1057.57829,trend_up_vol_high,trend_expansion,-645.62747,50.00000,0.61721,0.61048,"{""trend_up_vol_high"": 3, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 4}","{""trend_up_vol_high"": -645.6274661395029, ""trend_up_vol_low"": -10.274348397644198, ""trend_up_vol_mid"": 1057.5782880239321}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 4.10276622838045}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 25.0}",,1,-87.07000,13.23000,short,-100.30000,500,326.73484,-1571.66788,3252.86880,0.81688,1.57952,39.60000,2,0.00000,-322.81373,-60.11192,0.00000,0.84991,-868.23964,-224.09236,0.00000,1,-277.04844,0.00000,2,artifacts\research\xauusd\candidates\trend__15m_europe__exit_trend_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__15m_europe__exit_trend_15m_europe_symbol_candidate_analysis.txt
trend__15m_europe__exit_fastfail,EMA trend continuation [15m_europe] with fast-fail exits,entry_exit_family,15m_europe,15m,europe,trend__15m_europe__exit_fastfail,both,combined,423.47458,8,25.00000,1.42928,1.09916,5.37837,52.93432,0.09510,0.26718,0.38527,704.97609,-164.41293,4.28784,49.50000,stop_loss,25.00000,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,1057.57829,trend_up_vol_high,trend_expansion,-645.62747,50.00000,0.62348,0.61048,"{""trend_up_vol_high"": 3, ""trend_up_vol_low"": 1, ""trend_up_vol_mid"": 4}","{""trend_up_vol_high"": -645.6274661395029, ""trend_up_vol_low"": 11.523755014565658, ""trend_up_vol_mid"": 1057.5782880239321}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 999.0, ""trend_up_vol_mid"": 4.10276622838045}","{""trend_up_vol_high"": 0.0, ""trend_up_vol_low"": 100.0, ""trend_up_vol_mid"": 25.0}",,1,-87.07000,13.23000,short,-100.30000,500,348.36597,-1564.74948,3275.75681,0.79964,1.57167,39.40000,2,0.00000,-322.81373,-261.34442,0.00000,0.00000,-868.23964,-224.09236,0.00000,1,-277.04844,0.00000,2,artifacts\research\xauusd\candidates\trend__15m_europe__exit_fastfail_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\trend__15m_europe__exit_fastfail_15m_europe_symbol_candidate_analysis.txt
momentum__15m_europe__exit_trend,Momentum confirmation [15m_europe] with trend-runner exits,entry_exit_family,15m_europe,15m,europe,momentum__15m_europe__exit_trend,both,combined,1682.33133,4,25.00000,4.39958,1.08480,2.79426,420.58283,0.35766,2.14171,1.55082,2177.19617,-164.95495,13.19873,199.25000,stop_loss,50.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,2177.19617,trend_flat_vol_mid,orderly_range,-494.86484,75.00000,0.81480,0.22729,"{""trend_flat_vol_high"": 1, ""trend_flat_vol_mid"": 3}","{""trend_flat_vol_high"": 2177.196170426719, ""trend_flat_vol_mid"": -494.8648381529673}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_mid"": 0.0}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_mid"": 0.0}",,1,-87.07000,13.23000,short,-100.30000,500,1682.33133,-958.66792,6290.03081,0.47807,0.95867,33.00000,2,0.00000,-21.64204,380.60757,499.50000,1.84199,-253.30714,-400.23863,0.00000,2,363.17648,1.77119,3,artifacts\research\xauusd\candidates\momentum__15m_europe__exit_trend_15m_europe_symbol_candidate_trades.csv,artifacts\research\xauusd\candidates\momentum__15m_europe__exit_trend_15m_europe_symbol_candidate_analysis.txt
