name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_regime_pnl,worst_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
stock_gap_open_reclaim__15m_us,Stock gap continuation after reclaiming premarket structure [15m_us],single,-21.91994,28,0.00000,0.00000,0.02192,14.25292,-0.78286,0.00000,-0.78286,0.00000,11.28571,stop_loss,50.00000,1,0.00000,0.00000,trend_flat_vol_high,-1.36084,trend_up_vol_high,-18.19659,78.57143,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 22, ""trend_up_vol_mid"": 4}","{""trend_flat_vol_high"": -1.360844880816854, ""trend_up_vol_high"": -18.1965871957949, ""trend_up_vol_mid"": -2.36251128041803}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-5.51823,-5.46834,0.00000,0.00000,-5.30600,-4.98617,0.00000,6,-6.90824,0.00000,8,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us_15m_us_symbol_candidate_analysis.txt
stock_premarket_sweep_reversal__15m_us,Stock premarket sweep reversal after failed opening extension [15m_us],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us_15m_us_symbol_candidate_analysis.txt
momentum__15m_us,Momentum confirmation [15m_us],single,-84.56198,137,5.83942,0.05879,0.08473,69.76181,-0.61724,0.66019,-0.69646,0.94792,12.40146,structure_exit,31.38686,1,0.00000,0.00000,trend_flat_vol_low,-0.64487,trend_up_vol_high,-35.74256,43.06569,0.00000,999.00000,"{""trend_flat_vol_high"": 50, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 16, ""trend_up_vol_high"": 59, ""trend_up_vol_mid"": 11}","{""trend_flat_vol_high"": -31.361118324702772, ""trend_flat_vol_low"": -0.6448730440436763, ""trend_flat_vol_mid"": -10.097292869450587, ""trend_up_vol_high"": -35.74255931434374, ""trend_up_vol_mid"": -6.716136229796308}","{""trend_flat_vol_high"": 0.023843613165235, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.11216359532272117, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 6.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 8.47457627118644, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-18.34214,-23.05708,0.00997,0.04730,-31.22899,-18.81575,0.01998,27,-24.92427,0.04390,36,artifacts\research\msft\candidates\momentum__15m_us_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\momentum__15m_us_15m_us_symbol_candidate_analysis.txt
stock_trend_breakout__15m_us__exit_trend,Stock trend breakout outside event blackout windows [15m_us] with trend-runner exits,entry_exit_family,-63.92136,101,6.93069,0.06994,0.06383,51.43636,-0.63288,0.68668,-0.73115,0.93918,16.02970,stale_breakout,43.56436,1,0.00000,0.00000,trend_down_vol_high,-3.72683,trend_up_vol_high,-38.34601,62.37624,0.00000,999.00000,"{""trend_down_vol_high"": 5, ""trend_flat_vol_high"": 33, ""trend_up_vol_high"": 63}","{""trend_down_vol_high"": -3.7268266096071203, ""trend_flat_vol_high"": -21.848528024121492, ""trend_up_vol_high"": -38.34600945177733}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.016879589332155002, ""trend_up_vol_high"": 0.10359758741359211}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 3.0303030303030303, ""trend_up_vol_high"": 9.523809523809524}",,3,0.00000,-16.90451,-13.74678,0.00864,0.05065,-23.16698,-15.69542,0.02592,22,-14.26811,0.04580,20,artifacts\research\msft\candidates\stock_trend_breakout__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
stock_trend_breakout__15m_us__exit_fastfail,Stock trend breakout outside event blackout windows [15m_us] with fast-fail exits,entry_exit_family,-68.22424,111,6.30631,0.04742,0.06814,56.52860,-0.61463,0.48513,-0.68866,0.70446,10.81982,structure_exit,34.23423,1,0.00000,0.00000,trend_down_vol_high,-2.98964,trend_up_vol_high,-40.46931,61.26126,0.00000,999.00000,"{""trend_down_vol_high"": 5, ""trend_flat_vol_high"": 38, ""trend_up_vol_high"": 68}","{""trend_down_vol_high"": -2.9896357899372568, ""trend_flat_vol_high"": -24.765297882758016, ""trend_up_vol_high"": -40.469305853675294}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.00024241860704810782, ""trend_up_vol_high"": 0.07729076668031307}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 2.631578947368421, ""trend_up_vol_high"": 8.823529411764707}",,3,0.00000,-16.23875,-14.95352,0.00384,0.01654,-26.60074,-16.01953,0.01117,23,-15.33559,0.01301,23,artifacts\research\msft\candidates\stock_trend_breakout__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
stock_gap_fade__15m_us__exit_trend,Stock gap fade after overextended opening move [15m_us] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_fade__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_fade__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
stock_gap_fade__15m_us__exit_fastfail,Stock gap fade after overextended opening move [15m_us] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_fade__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_fade__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
stock_gap_and_go__15m_us__exit_trend,Stock gap-and-go continuation after the open [15m_us] with trend-runner exits,entry_exit_family,-21.57100,29,6.89655,0.03995,0.02157,14.76636,-0.74383,0.44885,-0.83217,0.53938,15.58621,stop_loss,41.37931,1,0.00000,0.00000,trend_flat_vol_high,-4.06300,trend_up_vol_high,-17.50801,75.86207,0.00000,999.00000,"{""trend_flat_vol_high"": 7, ""trend_up_vol_high"": 22}","{""trend_flat_vol_high"": -4.062997625029839, ""trend_up_vol_high"": -17.508006694102114}","{""trend_flat_vol_high"": 0.12467821285385793, ""trend_up_vol_high"": 0.017893495428888358}","{""trend_flat_vol_high"": 14.285714285714285, ""trend_up_vol_high"": 4.545454545454546}",,3,0.00000,-5.73521,-4.82440,0.00000,0.08134,-7.08754,-6.50900,0.00000,8,-4.16458,0.12201,6,artifacts\research\msft\candidates\stock_gap_and_go__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
stock_gap_and_go__15m_us__exit_fastfail,Stock gap-and-go continuation after the open [15m_us] with fast-fail exits,entry_exit_family,-20.57221,29,6.89655,0.00421,0.02057,14.76646,-0.70939,0.04352,-0.76516,0.05687,11.75862,stop_loss,34.48276,1,0.00000,0.00000,trend_flat_vol_high,-3.78395,trend_up_vol_high,-16.78826,75.86207,0.00000,999.00000,"{""trend_flat_vol_high"": 7, ""trend_up_vol_high"": 22}","{""trend_flat_vol_high"": -3.783951436907799, ""trend_up_vol_high"": -16.788255011967987}","{""trend_flat_vol_high"": 0.022484244675348732, ""trend_up_vol_high"": 0.0}","{""trend_flat_vol_high"": 28.57142857142857, ""trend_up_vol_high"": 0.0}",,3,0.00000,-5.24122,-4.48437,0.00069,0.01299,-6.49241,-5.79758,0.00103,8,-4.20756,0.01889,6,artifacts\research\msft\candidates\stock_gap_and_go__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
stock_gap_open_reclaim__15m_us__exit_trend,Stock gap continuation after reclaiming premarket structure [15m_us] with trend-runner exits,entry_exit_family,-20.77408,27,3.70370,0.00974,0.02077,13.74231,-0.76941,0.20437,-0.80686,0.25328,12.29630,stop_loss,55.55556,1,0.00000,0.00000,trend_up_vol_mid,-0.71681,trend_up_vol_high,-18.70942,81.48148,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 22, ""trend_up_vol_mid"": 3}","{""trend_flat_vol_high"": -1.3478529731971032, ""trend_up_vol_high"": -18.70941776464678, ""trend_up_vol_mid"": -0.7168113426595979}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.22185317209929223}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 33.33333333333333}",,3,0.00000,-4.00093,-5.92273,0.04999,0.00000,-5.21806,-3.47354,0.05557,5,-7.36295,0.00000,8,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
stock_gap_open_reclaim__15m_us__exit_fastfail,Stock gap continuation after reclaiming premarket structure [15m_us] with fast-fail exits,entry_exit_family,-22.07357,28,0.00000,0.00000,0.02207,14.25291,-0.78834,0.00000,-0.78834,0.00000,11.10714,stop_loss,39.28571,1,0.00000,0.00000,trend_flat_vol_high,-1.36084,trend_up_vol_high,-18.35021,78.57143,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 22, ""trend_up_vol_mid"": 4}","{""trend_flat_vol_high"": -1.360844880816854, ""trend_up_vol_high"": -18.350211506510895, ""trend_up_vol_mid"": -2.36251128041803}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-5.51823,-5.46834,0.00000,0.00000,-5.45962,-4.98617,0.00000,6,-6.90824,0.00000,8,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
stock_premarket_sweep_reversal__15m_us__exit_trend,Stock premarket sweep reversal after failed opening extension [15m_us] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
stock_premarket_sweep_reversal__15m_us__exit_fastfail,Stock premarket sweep reversal after failed opening extension [15m_us] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
momentum__15m_us__exit_trend,Momentum confirmation [15m_us] with trend-runner exits,entry_exit_family,-81.96660,134,7.46269,0.06375,0.08213,68.23884,-0.61169,0.55815,-0.70603,0.79055,14.47015,stale_breakout,40.29851,1,0.00000,0.00000,trend_flat_vol_low,-0.64487,trend_up_vol_high,-32.77938,43.28358,0.00000,999.00000,"{""trend_flat_vol_high"": 47, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 15, ""trend_up_vol_high"": 58, ""trend_up_vol_mid"": 13}","{""trend_flat_vol_high"": -30.959221212130167, ""trend_flat_vol_low"": -0.6448730440436763, ""trend_flat_vol_mid"": -9.663655007460006, ""trend_up_vol_high"": -32.779376179893426, ""trend_up_vol_mid"": -7.91947140817911}","{""trend_flat_vol_high"": 0.019977259020601167, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.13120796039586402, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 6.382978723404255, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 12.068965517241379, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-18.76690,-22.34462,0.01131,0.03635,-31.65220,-19.11639,0.02432,27,-23.64303,0.03514,35,artifacts\research\msft\candidates\momentum__15m_us__exit_trend_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\momentum__15m_us__exit_trend_15m_us_symbol_candidate_analysis.txt
momentum__15m_us__exit_fastfail,Momentum confirmation [15m_us] with fast-fail exits,entry_exit_family,-87.48167,141,4.96454,0.04636,0.08765,71.79757,-0.62044,0.60761,-0.68459,0.88755,11.26241,structure_exit,32.62411,1,0.00000,0.00000,trend_flat_vol_low,-0.64487,trend_up_vol_high,-36.96234,41.84397,0.00000,999.00000,"{""trend_flat_vol_high"": 51, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 16, ""trend_up_vol_high"": 59, ""trend_up_vol_mid"": 14}","{""trend_flat_vol_high"": -31.603310299674394, ""trend_flat_vol_low"": -0.6448730440436763, ""trend_flat_vol_mid"": -9.929897136657663, ""trend_up_vol_high"": -36.9623372538817, ""trend_up_vol_mid"": -8.341256545027765}","{""trend_flat_vol_high"": 0.010675505124107082, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.09571268944766803, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 3.9215686274509802, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 8.47457627118644, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-18.28367,-24.65122,0.00118,0.02646,-31.91896,-19.28945,0.00353,27,-26.50211,0.02988,38,artifacts\research\msft\candidates\momentum__15m_us__exit_fastfail_15m_us_symbol_candidate_trades.csv,artifacts\research\msft\candidates\momentum__15m_us__exit_fastfail_15m_us_symbol_candidate_analysis.txt
stock_trend_breakout__15m_open,Stock trend breakout outside event blackout windows [15m_open],single,-21.22596,35,11.42857,0.09041,0.02095,17.82912,-0.60646,0.52744,-0.75277,0.70067,6.22857,structure_exit,54.28571,1,0.00000,0.00000,trend_down_vol_high,-1.57597,trend_up_vol_high,-10.81967,48.57143,0.00000,999.00000,"{""trend_down_vol_high"": 2, ""trend_flat_vol_high"": 16, ""trend_up_vol_high"": 17}","{""trend_down_vol_high"": -1.5759716026797068, ""trend_flat_vol_high"": -8.830326804330715, ""trend_up_vol_high"": -10.819666189236031}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.12498637751943541, ""trend_up_vol_high"": 0.07271538672696787}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 12.5, ""trend_up_vol_high"": 11.76470588235294}",,3,0.00000,-2.05969,-3.94133,0.26505,0.14784,-8.77700,-1.73207,0.29301,5,-3.83253,0.15056,5,artifacts\research\msft\candidates\stock_trend_breakout__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout__15m_open_15m_open_symbol_candidate_analysis.txt
stock_gap_fade__15m_open,Stock gap fade after overextended opening move [15m_open],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_gap_fade__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_fade__15m_open_15m_open_symbol_candidate_analysis.txt
stock_gap_and_go__15m_open,Stock gap-and-go continuation after the open [15m_open],single,-15.72123,22,13.63636,0.08749,0.01596,11.20559,-0.71460,0.50246,-0.90677,0.55412,6.00000,stop_loss,40.90909,1,0.00000,0.00000,trend_flat_vol_high,-1.81777,trend_up_vol_high,-13.90346,90.90909,0.00000,999.00000,"{""trend_flat_vol_high"": 2, ""trend_up_vol_high"": 20}","{""trend_flat_vol_high"": -1.8177732343976687, ""trend_up_vol_high"": -13.903455762926416}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 0.09781327465619187}","{""trend_flat_vol_high"": 0.0, ""trend_up_vol_high"": 15.0}",,3,0.00000,-4.16873,-3.10835,0.14793,0.13294,-7.12949,-4.44810,0.13896,6,-2.33215,0.19941,4,artifacts\research\msft\candidates\stock_gap_and_go__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_and_go__15m_open_15m_open_symbol_candidate_analysis.txt
stock_gap_open_reclaim__15m_open,Stock gap continuation after reclaiming premarket structure [15m_open],single,-12.74929,20,15.00000,0.10850,0.01275,10.18303,-0.63746,0.51721,-0.84123,0.61482,4.50000,structure_exit,40.00000,1,0.00000,0.00000,trend_up_vol_mid,-0.99013,trend_up_vol_high,-11.75916,90.00000,0.00000,999.00000,"{""trend_up_vol_high"": 18, ""trend_up_vol_mid"": 2}","{""trend_up_vol_high"": -11.759160098166026, ""trend_up_vol_mid"": -0.99013453926978}","{""trend_up_vol_high"": 0.1165690883845919, ""trend_up_vol_mid"": 0.0}","{""trend_up_vol_high"": 16.666666666666664, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-1.97939,-4.49068,0.30944,0.00000,-4.54597,-1.67620,0.33929,4,-5.81451,0.00000,6,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_gap_open_reclaim__15m_open_15m_open_symbol_candidate_analysis.txt
stock_premarket_sweep_reversal__15m_open,Stock premarket sweep reversal after failed opening extension [15m_open],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,0.00000,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_premarket_sweep_reversal__15m_open_15m_open_symbol_candidate_analysis.txt
momentum__15m_open,Momentum confirmation [15m_open],single,-35.00043,57,12.28070,0.09082,0.03473,29.02249,-0.61404,0.49946,-0.76993,0.64870,5.24561,structure_exit,38.59649,1,0.00000,0.00000,trend_flat_vol_mid,-0.82145,trend_up_vol_high,-19.24253,50.87719,0.00000,999.00000,"{""trend_flat_vol_high"": 24, ""trend_flat_vol_mid"": 2, ""trend_up_vol_high"": 29, ""trend_up_vol_mid"": 2}","{""trend_flat_vol_high"": -13.516916301400636, ""trend_flat_vol_mid"": -0.8214474292928531, ""trend_up_vol_high"": -19.24252692910225, ""trend_up_vol_mid"": -1.4195379127192367}","{""trend_flat_vol_high"": 0.10028497027335544, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 0.09370613199668974, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 16.666666666666664, ""trend_flat_vol_mid"": 0.0, ""trend_up_vol_high"": 10.344827586206897, ""trend_up_vol_mid"": 0.0}",,3,0.00000,-6.35236,-10.17380,0.10579,0.08418,-11.22936,-5.72370,0.11747,9,-12.69784,0.08270,17,artifacts\research\msft\candidates\momentum__15m_open_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\momentum__15m_open_15m_open_symbol_candidate_analysis.txt
stock_trend_breakout__15m_open__exit_trend,Stock trend breakout outside event blackout windows [15m_open] with trend-runner exits,entry_exit_family,-20.81234,34,11.76471,0.10791,0.02054,17.31910,-0.61213,0.62939,-0.77766,0.80933,8.79412,stop_loss,38.23529,1,0.00000,0.00000,trend_down_vol_high,-1.64133,trend_up_vol_high,-10.80847,47.05882,0.00000,999.00000,"{""trend_down_vol_high"": 3, ""trend_flat_vol_high"": 16, ""trend_up_vol_high"": 15}","{""trend_down_vol_high"": -1.6413302869056017, ""trend_flat_vol_high"": -8.362538179819007, ""trend_up_vol_high"": -10.808469347850716}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 0.16638393698785686, ""trend_up_vol_high"": 0.07278523215594161}","{""trend_down_vol_high"": 0.0, ""trend_flat_vol_high"": 12.5, ""trend_up_vol_high"": 13.333333333333334}",,3,0.00000,-2.75625,-3.88713,0.20670,0.17853,-7.67889,-2.66648,0.21211,5,-3.33875,0.20030,5,artifacts\research\msft\candidates\stock_trend_breakout__15m_open__exit_trend_15m_open_symbol_candidate_trades.csv,artifacts\research\msft\candidates\stock_trend_breakout__15m_open__exit_trend_15m_open_symbol_candidate_analysis.txt
