name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
eurusd_london_false_break_reversal__30m_us__exit_trend,EURUSD London false-break reversal around prior-day and overnight levels [30m_us] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_us__exit_trend_30m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_us__exit_trend_30m_us_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__30m_us__exit_fastfail,EURUSD London false-break reversal around prior-day and overnight levels [30m_us] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_us__exit_fastfail_30m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_us__exit_fastfail_30m_us_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__30m_us__exit_trend,EURUSD post-news VWAP reclaim [30m_us] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_us__exit_trend_30m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_us__exit_trend_30m_us_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__30m_us__exit_fastfail,EURUSD post-news VWAP reclaim [30m_us] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_us__exit_fastfail_30m_us_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_us__exit_fastfail_30m_us_symbol_candidate_analysis.txt
eurusd_carry_trend__30m_overlap,EURUSD carry-style continuation using USD and yield tailwind proxies [30m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
forex_breakout_momentum__30m_overlap,EURUSD breakout momentum baseline [30m_overlap],single,13.43554,7,85.71429,12.12423,0.00129,0.35000,1.91936,0.84119,1.58918,10.38223,2.44055,-1.20777,2.02070,20.85714,stale_breakout,28.57143,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,5.65197,trend_flat_vol_low,compressed_range,-1.20777,28.57143,0.92381,0.21369,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_mid"": 1}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_high"": 2.3841624999998317, ""trend_flat_vol_low"": -1.207773000000084, ""trend_flat_vol_mid"": 5.1850284999999, ""trend_up_vol_mid"": 5.651967000000029}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_high"": 999.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_mid"": 999.0}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_high"": 100.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_mid"": 100.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,2.50333,3.90244,999.00000,999.00000,10.01090,1.42215,999.00000,1,3.90244,999.00000,1,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap,EURUSD short breakdown momentum baseline [30m_overlap],single,2.05869,14,28.57143,1.16534,0.00552,0.70000,0.14705,0.05772,0.10050,0.37290,3.62740,-1.24509,2.91336,8.85714,stop_loss,35.71429,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,5.30603,trend_flat_vol_low,compressed_range,-4.66949,50.00000,0.59031,0.88004,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 6, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -4.669494500000347, ""trend_flat_vol_mid"": 5.306031999999865}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.3666053878078062, ""trend_flat_vol_mid"": 2.0447542371262113}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 16.666666666666664, ""trend_flat_vol_mid"": 28.57142857142857}",,1,-10.76000,0.22000,short,-10.98000,2,50.00000,-1.55759,1.07486,0.66970,3.17483,4.97297,-3.39918,0.29497,5,-0.12732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__30m_overlap,EURUSD London range reclaim [30m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__30m_overlap,EURUSD London false-break reversal around prior-day and overnight levels [30m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},trend_flat_vol_mid,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__30m_overlap,EURUSD post-news VWAP reclaim [30m_overlap],single,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},trend_flat_vol_high,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap_30m_overlap_symbol_candidate_analysis.txt
eurusd_carry_trend__30m_overlap__exit_trend,EURUSD carry-style continuation using USD and yield tailwind proxies [30m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
eurusd_carry_trend__30m_overlap__exit_fastfail,EURUSD carry-style continuation using USD and yield tailwind proxies [30m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_carry_trend__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
forex_breakout_momentum__30m_overlap__exit_trend,EURUSD breakout momentum baseline [30m_overlap] with trend-runner exits,entry_exit_family,11.10341,6,83.33333,10.19329,0.00129,0.30000,1.85057,0.59879,1.53222,8.58009,2.46224,-1.20777,2.03866,33.16667,stale_breakout,50.00000,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,6.80499,trend_flat_vol_low,compressed_range,-1.20777,33.33333,0.91066,0.17748,"{""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_mid"": 1}","{""trend_flat_vol_high"": 0.7042044999998498, ""trend_flat_vol_low"": -1.207773000000084, ""trend_flat_vol_mid"": 6.804987999999834, ""trend_up_vol_mid"": 4.801988249999994}","{""trend_flat_vol_high"": 999.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_mid"": 999.0}","{""trend_flat_vol_high"": 100.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_mid"": 100.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.95227,6.59237,999.00000,999.00000,8.09094,1.42215,999.00000,1,6.59237,999.00000,1,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
forex_breakout_momentum__30m_overlap__exit_fastfail,EURUSD breakout momentum baseline [30m_overlap] with fast-fail exits,entry_exit_family,12.80556,7,71.42857,8.92449,0.00185,0.35000,1.82937,0.77171,2.02930,6.91401,2.88430,-0.80797,3.56979,20.28571,take_profit,28.57143,1,0.00000,0.00000,trend_up_vol_mid,orderly_trend,5.65197,trend_flat_vol_low,compressed_range,-1.20777,28.57143,0.92065,0.21369,"{""trend_down_vol_high"": 1, ""trend_flat_vol_high"": 2, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 2, ""trend_up_vol_mid"": 1}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_high"": 1.754178249999894, ""trend_flat_vol_low"": -1.207773000000084, ""trend_flat_vol_mid"": 5.1850284999999, ""trend_up_vol_mid"": 5.651967000000029}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_high"": 5.297618420551811, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 999.0, ""trend_up_vol_mid"": 999.0}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_high"": 50.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 100.0, ""trend_up_vol_mid"": 100.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,2.50333,3.90244,999.00000,999.00000,9.38091,1.42215,999.00000,1,3.90244,999.00000,1,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_trend,EURUSD short breakdown momentum baseline [30m_overlap] with trend-runner exits,entry_exit_family,6.34598,13,38.46154,1.60405,0.00552,0.65000,0.48815,0.14579,0.32104,1.14948,3.37035,-1.31322,2.56647,13.61538,stop_loss,38.46154,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,10.37564,trend_flat_vol_low,compressed_range,-5.45182,53.84615,0.68395,0.52544,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 5, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -5.4518177500001705, ""trend_flat_vol_mid"": 10.375640749999377}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.040921662520776884, ""trend_flat_vol_mid"": 3.1520255091050946}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 20.0, ""trend_flat_vol_mid"": 42.857142857142854}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,1.76723,-0.16017,1.21273,0.27325,9.43037,-3.39918,0.29497,5,-0.12732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__30m_overlap__exit_fastfail,EURUSD short breakdown momentum baseline [30m_overlap] with fast-fail exits,entry_exit_family,1.55866,14,28.57143,1.12589,0.00552,0.70000,0.11133,0.04530,0.07692,0.28233,3.48490,-1.23809,2.81473,7.85714,structure_exit,28.57143,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,3.87602,trend_flat_vol_low,compressed_range,-3.73952,50.00000,0.58623,0.96478,"{""trend_down_vol_high"": 1, ""trend_flat_vol_low"": 6, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_high"": 1.4221547500000655, ""trend_flat_vol_low"": -3.7395177500003975, ""trend_flat_vol_mid"": 3.876024749999667}","{""trend_down_vol_high"": 999.0, ""trend_flat_vol_low"": 0.4195274794495309, ""trend_flat_vol_mid"": 1.6526689628926436}","{""trend_down_vol_high"": 100.0, ""trend_flat_vol_low"": 16.666666666666664, ""trend_flat_vol_mid"": 28.57142857142857}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-2.13259,1.07486,0.59940,3.17483,4.76295,-3.68919,0.27823,5,-0.12732,0.00000,1,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_short_breakdown_momentum__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__30m_overlap__exit_trend,EURUSD London range reclaim [30m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_range_reclaim__30m_overlap__exit_fastfail,EURUSD London range reclaim [30m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_range_reclaim__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__30m_overlap__exit_trend,EURUSD London false-break reversal around prior-day and overnight levels [30m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
eurusd_london_false_break_reversal__30m_overlap__exit_fastfail,EURUSD London false-break reversal around prior-day and overnight levels [30m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_london_false_break_reversal__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__30m_overlap__exit_trend,EURUSD post-news VWAP reclaim [30m_overlap] with trend-runner exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap__exit_trend_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap__exit_trend_30m_overlap_symbol_candidate_analysis.txt
eurusd_post_news_reclaim__30m_overlap__exit_fastfail,EURUSD post-news VWAP reclaim [30m_overlap] with fast-fail exits,entry_exit_family,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,1,0.00000,0.00000,,,0.00000,,,0.00000,0.00000,0.00000,0.00000,{},{},{},{},,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\eurusd_post_news_reclaim__30m_overlap__exit_fastfail_30m_overlap_symbol_candidate_analysis.txt
forex_trend_continuation_looser,Forex trend continuation with higher trade density,auto_improved,-1.62307,4,0.00000,0.00000,0.00162,0.20000,-0.40577,-1.61938,-0.88182,-1.00000,0.00000,-0.40577,0.00000,1.50000,signal_exit,75.00000,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-1.62307,trend_flat_vol_low,compressed_range,-1.62307,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 4}","{""trend_flat_vol_low"": -1.6230737500002812}","{""trend_flat_vol_low"": 0.0}","{""trend_flat_vol_low"": 0.0}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,0.00000,-0.21889,0.00000,0.00000,-1.18529,0.00000,0.00000,0,-0.43778,0.00000,1,artifacts\research\eurusd\candidates\forex_trend_continuation_looser_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_trend_continuation_looser_symbol_candidate_analysis.txt
forex_breakout_momentum_patient,Forex breakout momentum with slower exits,auto_improved,-41.87778,116,25.00000,0.40813,0.04439,5.80000,-0.36102,-0.33350,-0.35200,-0.94339,0.99576,-0.81327,1.22438,10.96552,stop_loss,31.03448,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,-1.46375,trend_flat_vol_low,compressed_range,-35.31290,86.20690,0.00000,999.00000,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 100, ""trend_flat_vol_mid"": 13}","{""trend_flat_vol_high"": -1.4637480000000584, ""trend_flat_vol_low"": -35.31289875000764, ""trend_flat_vol_mid"": -5.101133000000994}","{""trend_flat_vol_high"": 0.6327603781086626, ""trend_flat_vol_low"": 0.3355807759502251, ""trend_flat_vol_mid"": 0.6254770092398274}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 24.0, ""trend_flat_vol_mid"": 30.76923076923077}",,1,-10.76000,0.22000,short,-10.98000,2,0.00000,-11.72320,-4.55135,0.33553,0.61493,-22.14657,-15.33092,0.18181,23,-2.66967,0.75650,22,artifacts\research\eurusd\candidates\forex_breakout_momentum_patient_symbol_candidate_trades.csv,artifacts\research\eurusd\candidates\forex_breakout_momentum_patient_symbol_candidate_analysis.txt
